TP,Kn,Nu,Wrn,Ukr,Tgl Msk,Umur,Awal,Masuk,Jual,Kirim,Akhir,STR,SSR
Pakaian Pria,Kain Suede,21,Perak,7XL,6/26/2024,87,0,2,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,21,Perak,8XL,6/26/2024,87,0,2,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,21,Perak,9XL,6/26/2024,87,0,2,1,0,1,0.50,2.00
Pakaian Pria,Kain Suede,21,Perak,10XL,6/26/2024,87,0,2,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,21,Perak,S/M,6/26/2024,87,0,2,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,21,Perak,XL/XXL,6/26/2024,87,0,1,0,0,1,0.00,0.00
Pakaian Pria,Kain Suede,21,Perak,4XL/5XL,6/26/2024,87,0,1,1,0,0,1.00,1.00
Pakaian Pria,Kain Canvas,1,Coklat,9XL,12/28/2023,268,3,0,0,3,0,0.00,0.00
Pakaian Pria,Kain Canvas,1,Coklat,10XL,12/28/2023,268,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Canvas,1,Coklat,S/M,12/28/2023,268,3,0,0,3,0,0.00,0.00
Pakaian Pria,Kain Canvas,1,Perak,5XL,12/28/2023,268,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Canvas,1,Perak,6XL,12/28/2023,268,2,0,2,0,0,1.00,1.00
Pakaian Pria,Kain Canvas,1,Perak,7XL,12/28/2023,268,2,0,1,0,1,0.50,2.00
Pakaian Pria,Kain Canvas,1,Perak,9XL,12/28/2023,268,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Canvas,1,Perak,10XL,12/28/2023,268,3,0,1,0,2,0.33,3.00
Pakaian Pria,Kain Canvas,1,Perak,S/M,12/28/2023,268,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Canvas,1,Perak,4XL/5XL,12/28/2023,268,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,1,Maroon,5XL,8/28/2023,390,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,1,Maroon,8XL,8/28/2023,390,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,1,Plum,4XL,8/28/2023,390,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Tahan Air,1,Plum,5XL,8/28/2023,390,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,1,Plum,6XL,8/28/2023,390,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,1,Plum,8XL,8/28/2023,390,2,0,1,0,1,0.50,2.00
Pakaian Pria,Kain Kain Tahan Air,1,Plum,9XL,8/28/2023,390,2,0,1,0,1,0.50,2.00
Pakaian Pria,Kain Kain Tahan Air,1,Plum,10XL,8/28/2023,390,3,0,2,0,1,0.67,1.50
Pakaian Pria,Kain Kain Tahan Air,1,Plum,S/M,8/28/2023,390,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Tahan Air,1,Light Gray,7XL,8/28/2023,390,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Tahan Air,1,Light Gray,8XL,8/28/2023,390,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,1,Light Gray,9XL,8/28/2023,390,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,1,Light Gray,S/M,8/28/2023,390,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,2,Coklat,5XL,11/18/2023,308,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Tahan Air,2,Coklat,6XL,11/18/2023,308,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,2,Coklat,8XL,11/18/2023,308,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Tahan Air,2,Coklat,9XL,11/18/2023,308,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,2,Coklat,10XL,11/18/2023,308,2,0,0,0,2,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,2,Coklat,S/M,11/18/2023,308,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Tahan Air,2,Perak,4XL,11/18/2023,308,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,2,Perak,6XL,11/18/2023,308,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,2,Perak,7XL,11/18/2023,308,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,2,Perak,8XL,11/18/2023,308,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,2,Perak,9XL,11/18/2023,308,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,2,Perak,10XL,11/18/2023,308,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,2,Perak,S/M,11/18/2023,308,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Tahan Air,2,Perak,XL/XXL,11/18/2023,308,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Kain Tie Dye,1,Coklat,4XL,2/16/2024,218,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Tie Dye,1,Coklat,6XL,2/16/2024,218,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Tie Dye,1,Coklat,7XL,2/16/2024,218,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Tie Dye,1,Coklat,8XL,2/16/2024,218,2,0,2,0,0,1.00,1.00
Pakaian Pria,Kain Kain Tie Dye,1,Coklat,9XL,2/16/2024,218,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Tie Dye,1,Coklat,10XL,2/16/2024,218,2,2,0,2,2,0.00,0.00
Pakaian Pria,Kain Kain Tie Dye,1,Coklat,S/M,2/16/2024,218,1,2,1,1,1,0.33,3.00
Pakaian Pria,Kain Kain Tie Dye,1,Coklat,XL/XXL,2/16/2024,218,0,1,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Tie Dye,1,Coklat,4XL/5XL,2/16/2024,218,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Tie Dye,1,Coral,6XL,2/16/2024,218,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Tie Dye,1,Coral,7XL,2/16/2024,218,2,1,2,0,1,0.67,1.50
Pakaian Pria,Kain Kain Tie Dye,1,Coral,8XL,2/16/2024,218,2,2,1,1,2,0.25,4.00
Pakaian Pria,Kain Kain Tie Dye,1,Coral,9XL,2/16/2024,218,0,1,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Tie Dye,1,Coral,10XL,2/16/2024,218,2,2,1,1,2,0.25,4.00
Pakaian Pria,Kain Kain Tie Dye,1,Coral,S/M,2/16/2024,218,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Tie Dye,1,Coral,XL/XXL,2/16/2024,218,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Tie Dye,1,Coral,4XL/5XL,2/16/2024,218,1,0,1,0,0,1.00,1.00
Pakaian Pria,N/A,1,Hitam,4XL,11/24/2023,302,0,0,0,0,0,0.00,0.00
Pakaian Pria,N/A,1,Hitam,7XL,11/24/2023,302,1,0,0,1,0,0.00,0.00
Pakaian Pria,N/A,1,Hitam,8XL,11/24/2023,302,1,0,0,1,0,0.00,0.00
Pakaian Pria,N/A,1,Hitam,9XL,11/24/2023,302,2,0,0,2,0,0.00,0.00
Pakaian Pria,N/A,1,Hitam,XL/XXL,11/24/2023,302,0,0,0,0,0,0.00,0.00
Pakaian Pria,N/A,1,Navy,6XL,11/24/2023,302,1,0,1,0,0,1.00,1.00
Pakaian Pria,N/A,1,Navy,7XL,11/24/2023,302,1,0,0,1,0,0.00,0.00
Pakaian Pria,N/A,1,Navy,8XL,11/24/2023,302,2,0,1,1,0,0.50,2.00
Pakaian Pria,N/A,1,Navy,9XL,11/24/2023,302,0,0,0,0,0,0.00,0.00
Pakaian Pria,N/A,1,Turquoise,5XL,11/24/2023,302,0,0,0,0,0,0.00,0.00
Pakaian Pria,N/A,1,Turquoise,6XL,11/24/2023,302,2,0,0,1,1,0.00,0.00
Pakaian Pria,N/A,1,Turquoise,8XL,11/24/2023,302,1,0,1,0,0,1.00,1.00
Pakaian Pria,N/A,1,Turquoise,S/M,11/24/2023,302,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Kain Waffle,1,Plum,4XL,9/27/2023,360,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Waffle,1,Plum,5XL,9/27/2023,360,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Waffle,1,Plum,6XL,9/27/2023,360,2,0,2,0,0,1.00,1.00
Pakaian Pria,Kain Kain Waffle,1,Plum,7XL,9/27/2023,360,2,0,0,0,2,0.00,0.00
Pakaian Pria,Kain Kain Waffle,1,Plum,8XL,9/27/2023,360,2,0,2,0,0,1.00,1.00
Pakaian Pria,Kain Kain Waffle,1,Plum,9XL,9/27/2023,360,2,0,2,0,0,1.00,1.00
Pakaian Pria,Kain Kain Waffle,1,Plum,10XL,9/27/2023,360,2,1,1,0,2,0.33,3.00
Pakaian Pria,Kain Kain Waffle,1,Plum,S/M,9/27/2023,360,2,2,2,0,2,0.50,2.00
Pakaian Pria,Kain Kain Waffle,1,Plum,XL/XXL,9/27/2023,360,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Waffle,1,Plum,4XL/5XL,9/27/2023,360,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Lycra,1,Oranye,4XL,1/16/2024,249,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Lycra,1,Oranye,5XL,1/16/2024,249,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Lycra,1,Oranye,6XL,1/16/2024,249,2,0,0,0,2,0.00,0.00
Pakaian Pria,Kain Kain Lycra,1,Oranye,7XL,1/16/2024,249,2,0,0,0,2,0.00,0.00
Pakaian Pria,Kain Kain Lycra,1,Oranye,8XL,1/16/2024,249,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Lycra,1,Oranye,9XL,1/16/2024,249,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Lycra,1,Oranye,10XL,1/16/2024,249,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Lycra,1,Oranye,S/M,1/16/2024,249,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Lycra,1,Oranye,XL/XXL,1/16/2024,249,2,0,0,0,2,0.00,0.00
Pakaian Pria,Kain Kain Lycra,1,Oranye,4XL/5XL,1/16/2024,249,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Lycra,1,Maroon,4XL,1/16/2024,249,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Lycra,1,Maroon,5XL,1/16/2024,249,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Lycra,1,Maroon,6XL,1/16/2024,249,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Lycra,1,Maroon,7XL,1/16/2024,249,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Lycra,1,Maroon,8XL,1/16/2024,249,2,0,2,0,0,1.00,1.00
Pakaian Pria,Kain Kain Lycra,1,Maroon,9XL,1/16/2024,249,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Lycra,1,Maroon,10XL,1/16/2024,249,2,0,1,0,1,0.50,2.00
Pakaian Pria,Kain Kain Lycra,1,Maroon,S/M,1/16/2024,249,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Kain Lycra,1,Maroon,XL/XXL,1/16/2024,249,2,0,2,0,0,1.00,1.00
Pakaian Pria,Kain Kain Lycra,1,Maroon,4XL/5XL,1/16/2024,249,3,0,3,0,0,1.00,1.00
Pakaian Pria,Kain Kain Microfleece,1,Perak,4XL,3/7/2024,198,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Microfleece,1,Perak,5XL,3/7/2024,198,2,0,0,0,2,0.00,0.00
Pakaian Pria,Kain Kain Microfleece,1,Perak,6XL,3/7/2024,198,2,0,0,0,2,0.00,0.00
Pakaian Pria,Kain Kain Microfleece,1,Perak,7XL,3/7/2024,198,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Microfleece,1,Perak,8XL,3/7/2024,198,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Microfleece,1,Perak,9XL,3/7/2024,198,2,0,0,0,2,0.00,0.00
Pakaian Pria,Kain Kain Microfleece,1,Perak,10XL,3/7/2024,198,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Kain Microfleece,1,Perak,S/M,3/7/2024,198,2,0,0,0,2,0.00,0.00
Pakaian Pria,Kain Kain Microfleece,1,Perak,XL/XXL,3/7/2024,198,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Microfleece,1,Perak,4XL/5XL,3/7/2024,198,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Kain Peached,1,Coklat,4XL,2/21/2024,213,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Peached,1,Coklat,5XL,2/21/2024,213,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Peached,1,Coklat,6XL,2/21/2024,213,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Peached,1,Coklat,7XL,2/21/2024,213,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Peached,1,Coklat,8XL,2/21/2024,213,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Peached,1,Coklat,9XL,2/21/2024,213,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Peached,1,Coklat,10XL,2/21/2024,213,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Peached,1,Coklat,S/M,2/21/2024,213,2,0,0,2,0,0.00,0.00
Pakaian Pria,Kain Kain Peached,1,Coklat,XL/XXL,2/21/2024,213,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Kain Peached,1,Coklat,4XL/5XL,2/21/2024,213,1,0,0,1,0,0.00,0.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hijau,4XL,2/28/2024,206,1,0,1,0,0,1.00,1.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hijau,5XL,2/28/2024,206,1,0,1,0,0,1.00,1.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hijau,6XL,2/28/2024,206,1,0,1,0,0,1.00,1.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hijau,7XL,2/28/2024,206,1,0,0,0,1,0.00,0.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hijau,8XL,2/28/2024,206,1,2,0,0,3,0.00,0.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hijau,9XL,2/28/2024,206,1,2,0,0,3,0.00,0.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hijau,10XL,2/28/2024,206,2,1,1,0,2,0.33,3.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hijau,S/M,2/28/2024,206,3,0,1,0,2,0.33,3.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hijau,XL/XXL,2/28/2024,206,2,0,2,0,0,1.00,1.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hijau,4XL/5XL,2/28/2024,206,1,0,1,0,0,1.00,1.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hitam,4XL,2/28/2024,206,1,0,0,0,1,0.00,0.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hitam,5XL,2/28/2024,206,1,0,1,0,0,1.00,1.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hitam,6XL,2/28/2024,206,2,0,1,0,1,0.50,2.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hitam,7XL,2/28/2024,206,2,0,0,0,2,0.00,0.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hitam,8XL,2/28/2024,206,1,1,0,0,2,0.00,0.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hitam,9XL,2/28/2024,206,3,0,0,0,3,0.00,0.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hitam,10XL,2/28/2024,206,2,0,0,0,2,0.00,0.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hitam,S/M,2/28/2024,206,2,1,1,0,2,0.33,3.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hitam,XL/XXL,2/28/2024,206,1,0,1,0,0,1.00,1.00
Pakaian Musim Dingin,Kain Kain Flanel,1,Hitam,4XL/5XL,2/28/2024,206,1,0,1,0,0,1.00,1.00
Pakaian Musim Panas,Denim,1,Perak,4XL,2/24/2024,210,1,0,0,1,0,0.00,0.00
Pakaian Musim Panas,Denim,1,Perak,5XL,2/24/2024,210,1,0,0,1,0,0.00,0.00
Pakaian Musim Panas,Denim,1,Perak,6XL,2/24/2024,210,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Denim,1,Perak,7XL,2/24/2024,210,0,2,0,2,0,0.00,0.00
Pakaian Musim Panas,Denim,1,Perak,8XL,2/24/2024,210,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Denim,1,Perak,9XL,2/24/2024,210,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Denim,1,Perak,10XL,2/24/2024,210,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Denim,1,Perak,S/M,2/24/2024,210,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Denim,1,Perak,XL/XXL,2/24/2024,210,1,0,0,1,0,0.00,0.00
Pakaian Musim Panas,Denim,1,Perak,4XL/5XL,2/24/2024,210,1,0,0,1,0,0.00,0.00
Pakaian Musim Panas,Kain Jaring,1,Perak,4XL,2/13/2024,221,1,0,0,1,0,0.00,0.00
Pakaian Musim Panas,Kain Jaring,1,Perak,6XL,2/13/2024,221,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Kain Jaring,1,Perak,7XL,2/13/2024,221,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Kain Jaring,1,Perak,8XL,2/13/2024,221,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Kain Jaring,1,Perak,9XL,2/13/2024,221,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Kain Jaring,1,Perak,10XL,2/13/2024,221,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Kain Jaring,1,Perak,S/M,2/13/2024,221,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Kain Jaring,1,Perak,XL/XXL,2/13/2024,221,1,0,0,1,0,0.00,0.00
Pakaian Musim Panas,Kain Jaring,1,Perak,4XL/5XL,2/13/2024,221,1,0,0,1,0,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,1,Coral,4XL,2/12/2024,222,0,1,0,0,1,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,1,Coral,5XL,2/12/2024,222,0,1,0,0,1,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,1,Coral,6XL,2/12/2024,222,0,6,0,4,2,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,1,Coral,7XL,2/12/2024,222,0,4,0,4,0,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,1,Coral,8XL,2/12/2024,222,1,4,0,4,1,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,1,Coral,9XL,2/12/2024,222,1,4,1,2,2,0.20,5.00
Pakaian Musim Panas,Kain Microfiber,1,Coral,10XL,2/12/2024,222,1,4,0,4,1,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,1,Coral,S/M,2/12/2024,222,0,3,0,2,1,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,1,Coral,XL/XXL,2/12/2024,222,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,1,Coral,4XL/5XL,2/12/2024,222,1,1,0,2,0,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Maroon,4XL,3/27/2024,178,2,0,1,0,1,0.50,2.00
Pakaian Musim Panas,Kain Microfiber,2,Maroon,5XL,3/27/2024,178,2,0,0,0,2,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Maroon,6XL,3/27/2024,178,2,0,0,0,2,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Maroon,7XL,3/27/2024,178,1,0,0,0,1,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Maroon,8XL,3/27/2024,178,3,0,0,0,3,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Maroon,9XL,3/27/2024,178,2,0,0,0,2,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Maroon,10XL,3/27/2024,178,2,0,0,0,2,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Maroon,S/M,3/27/2024,178,2,0,1,0,1,0.50,2.00
Pakaian Musim Panas,Kain Microfiber,2,Maroon,XL/XXL,3/27/2024,178,1,0,0,0,1,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Maroon,4XL/5XL,3/27/2024,178,1,0,0,0,1,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Coral,4XL,3/27/2024,178,0,0,0,0,0,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Coral,6XL,3/27/2024,178,0,0,0,0,0,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Coral,7XL,3/27/2024,178,0,0,0,0,0,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Coral,8XL,3/27/2024,178,0,2,2,0,0,1.00,1.00
Pakaian Musim Panas,Kain Microfiber,2,Coral,9XL,3/27/2024,178,1,0,1,0,0,1.00,1.00
Pakaian Musim Panas,Kain Microfiber,2,Coral,10XL,3/27/2024,178,4,0,0,2,2,0.00,0.00
Pakaian Musim Panas,Kain Microfiber,2,Coral,S/M,3/27/2024,178,5,0,2,1,2,0.40,2.50
Pakaian Musim Panas,Kain Microfiber,2,Coral,XL/XXL,3/27/2024,178,3,0,3,0,0,1.00,1.00
Pakaian Musim Panas,Kain Microfiber,2,Coral,4XL/5XL,3/27/2024,178,3,0,1,0,2,0.33,3.00
Pakaian Khusus,Kain Jaring,1,Coral,4XL,5/7/2024,137,0,1,0,0,1,0.00,0.00
Pakaian Khusus,Kain Jaring,1,Coral,5XL,5/7/2024,137,0,1,0,0,1,0.00,0.00
Pakaian Khusus,Kain Jaring,1,Coral,6XL,5/7/2024,137,0,3,1,0,2,0.33,3.00
Pakaian Khusus,Kain Jaring,1,Coral,7XL,5/7/2024,137,0,2,2,0,0,1.00,1.00
Pakaian Khusus,Kain Jaring,1,Coral,8XL,5/7/2024,137,0,2,0,0,2,0.00,0.00
Pakaian Khusus,Kain Jaring,1,Coral,9XL,5/7/2024,137,0,2,0,0,2,0.00,0.00
Pakaian Khusus,Kain Jaring,1,Coral,10XL,5/7/2024,137,0,2,0,0,2,0.00,0.00
Pakaian Khusus,Kain Jaring,1,Coral,S/M,5/7/2024,137,0,2,2,0,0,1.00,1.00
Pakaian Khusus,Kain Jaring,1,Coral,XL/XXL,5/7/2024,137,0,1,0,0,1,0.00,0.00
Pakaian Khusus,Kain Jaring,1,Coral,4XL/5XL,5/7/2024,137,0,2,1,0,1,0.50,2.00
N/A,N/A,N/A,N/A,N/A," "," "," "," "," ",,,,
